"","V1","V2","V3","V4"
"61",-2.79415498198926,0,9.60170286650366,"0"
"62",-1.82162504272095,0,9.83268438442585,"0"
"63",-0.830894028174964,0,9.96542097023218,"0"
"64",0,0,10,"0"
"65",0.993346653975306,0.0996671107937919,9.95004165278026,"0"
"66",1.97676811654084,0.198338380762099,9.80066577841242,"0"
"67",2.94043836551856,0.295027919191783,9.55336489125606,"0"
"68",3.87472872632771,0.388769636176167,9.21060994002885,"0"
"69",4.77030407851843,0.478626895466034,8.77582561890373,"0"
"70",5.61821612920947,0.563701873029422,8.25335614909678,"0"
"71",6.40999282147279,0.643144527812564,7.64842187284488,"0"
"72",7.13772298432587,0.71616109506912,6.96706709347165,"0"
"73",7.7941353785371,0.782022017395129,6.21609968270664,"0"
"74",8.37267134844459,0.840069234225435,5.4030230586814,"0"
"75",8.86755035387562,0.889722756957331,4.53596121425577,"0"
"76",9.27382772739314,0.93048646400495,3.62357754476673,"0"
"77",9.58744407977843,0.961953057882163,2.67498828624587,"0"
"78",9.80526586010624,0.983808134784423,1.69967142900241,"0"
"79",9.92511666514983,0.995833326007648,0.707372016677029,"0"
"80",9.94579898528262,0.997908479816138,-0.291995223012888,"0"
"81",9.8671061695985,0.990012861958992,-1.28844494295525,"0"
"82",9.68982449069942,0.972225362839894,-2.27202094693087,"0"
"83",9.41572528851938,0.944723709270277,-3.23289566863504,"0"
"84",9.04754727168144,0.90778268868177,-4.16146836547142,"0"
"85",8.58896915322636,0.861771403541017,-5.04846104599858,"0"
"86",8.04457289412797,0.807149583399834,-5.88501117255346,"0"
"87",7.41979792185371,0.744462991429499,-6.66276021279824,"0"
"88",6.72088678140338,0.674337971335547,-7.37393715541246,"0"
"89",5.95482276186308,0.597475189138509,-8.01143615546934,"0"
"90",5.12926012168893,0.514642632350637,-8.56888753368947,"0"
"91",4.25244760988685,0.426667936498554,-9.04072142017061,"0"
"92",3.33314604723906,0.334430115662647,-9.42222340668658,"0"
"93",2.38054079107886,0.238850779658936,-9.70958165149591,"0"
"94",1.40414995823636,0.140884925618445,-9.89992496600445,"0"
"95",0.413729323161436,0.0415113959715381,-9.99135150273279,"0"
"96",-0.580825158549791,-0.0582769018220731,-9.98294775794753,"0"
"97",-1.56957622727206,-0.157482916076461,-9.87479769908865,"0"
"98",-2.54264460916434,-0.255115413090343,-9.66798192579461,"0"
"99",-3.49030772660842,-0.35019888122657,-9.36456687290796,"0"
"100",-4.40309684299057,-0.441783277901941,-8.96758416334147,"0"
"101",-5.27189167118786,-0.528953522098652,-8.48100031710408,"0"
"102",-6.08801150046234,-0.61083863755134,-7.90967711914417,"0"
"103",-6.84330193125324,-0.686620455254024,-7.2593230420014,"0"
"104",-7.53021635124192,-0.755541788334356,-6.53643620863612,"0"
"105",-8.14189133860759,-0.816913997614562,-5.74823946533269,"0"
"106",-8.67221523906933,-0.870123872266468,-4.90260821340699,"0"
"107",-9.11588923151552,-0.914639756811399,-4.00799172079975,"0"
"108",-9.46848027207276,-0.950016863245978,-3.07332869978419,"0"
"109",-9.7264653876149,-0.975901715216826,-2.1079579943078,"0"
"110",-9.88726687614599,-0.992035679839445,-1.12152526935054,"0"
"111",-9.94927806234653,-0.998257551872505,-0.123886634628906,"0"
"112",-9.91187935094217,-0.994505164427331,0.874989834394473,"0"
"113",-9.7754444174949,-0.980816010118899,1.86512369422576,"0"
"114",-9.54133647476032,-0.957326866452026,2.83662185463226,"0"
"115",-9.21189465191646,-0.924272429185753,3.77977742712981,"0"
"116",-8.79041062275817,-0.881982967330902,4.68516671300377,"0"
"117",-8.2810957163807,-0.830881023211287,5.54374336179162,"0"
"118",-7.68903883897146,-0.771477190560495,6.34692875942635,"0"
"119",-7.02015562714154,-0.704365012838077,7.0866977429126,"0"
"120",-6.28112934084014,-0.630215052739498,7.7556587851025,"0"
"121",-5.47934408643039,-0.549768192155346,8.3471278483916,"0"
"122",-4.62281103713936,-0.46382822952438,8.85519516941319,"0"
"123",-3.72008838806341,-0.373253848545235,9.27478430744036,"0"
"124",-2.78019584551166,-0.278950038492744,9.60170286650366,"0"
"125",-1.81252450508211,-0.181859051864257,9.83268438442585,"0"
"126",-0.826743018938727,-0.0829509897041525,9.96542097023218,"0"
"127",0,0,10,"0"
"128",0.978433950072557,0.198338380762099,9.95004165278026,"0"
"129",1.94709171154325,0.394695029985575,9.80066577841242,"0"
"130",2.89629477625516,0.587108016938265,9.55336489125606,"0"
"131",3.81655902095048,0.773654814657817,9.21060994002885,"0"
"132",4.69868946949515,0.952471509205588,8.77582561890373,"0"
"133",5.53387216604087,1.1217714232786,8.25335614909678,"0"
"134",6.31376224115843,1.27986296809854,7.64842187284488,"0"
"135",7.03056729101466,1.42516654520769,6.96706709347165,"0"
"136",7.67712523649563,1.55623032929456,6.21609968270664,"0"
"137",8.24697588433374,1.67174477435246,5.4030230586814,"0"
"138",8.73442547522338,1.77055569823039,4.53596121425577,"0"
"139",9.13460357398178,1.85167581483949,3.62357754476673,"0"
"140",9.44351173332745,1.91429459878937,2.67498828624587,"0"
"141",9.65806344504366,1.95778638388981,1.69967142900241,"0"
"142",9.77611497934831,1.98171661460056,0.707372016677029,"0"
"143",9.79648680433328,1.98584618796664,-0.291995223012888,"0"
"144",9.71897537145734,1.97013384265603,-1.28844494295525,"0"
"145",9.54435514933593,1.93473657122927,-2.27202094693087,"0"
"146",9.27437088550671,1.88000805152166,-3.23289566863504,"0"
"147",8.91172017348893,1.80649511281129,-4.16146836547142,"0"
"148",8.46002649932067,1.7149322720816,-5.04846104599858,"0"
"149",7.92380303688416,1.60623439497052,-5.88501117255346,"0"
"150",7.30840755376415,1.48148755473538,-6.66276021279824,"0"
"151",6.61998887820527,1.34193818056801,-7.37393715541246,"0"
"152",5.86542546205275,1.18898060368618,-8.01143615546934,"0"
"153",5.05225665353528,1.02414312563706,-8.56888753368947,"0"
"154",4.18860736658969,0.849072748013284,-9.04072142017061,"0"
"155",3.28310689940665,0.665518716157491,-9.42222340668658,"0"
"156",2.3448027133356,0.475315041281091,-9.70958165149591,"0"
"157",1.38307003364162,0.280362175630475,-9.89992496600445,"0"
"158",0.407518175353669,0.0826080237963716,-9.99135150273279,"0"
"159",-0.572105469834822,-0.115971520104923,-9.98294775794753,"0"
"160",-1.54601282628165,-0.313392314912416,-9.87479769908865,"0"
"161",-2.50447293361216,-0.507681797303031,-9.66798192579461,"0"
"162",-3.43790917525871,-0.696898690992284,-9.36456687290796,"0"
"163",-4.33699496484775,-0.879152403325222,-8.96758416334147,"0"
"164",-5.19274693436797,-1.05262191545328,-8.48100031710408,"0"
"165",-5.99661469301391,-1.21557397735268,-7.90967711914417,"0"
"166",-6.74056625986452,-1.3663804258857,-7.2593230420014,"0"
"167",-7.41716831678153,-1.50353445286859,-6.53643620863612,"0"
"168",-8.01966047966715,-1.62566566060082,-5.74823946533269,"0"
"169",-8.54202284598722,-1.73155375442596,-4.90260821340699,"0"
"170",-8.97903614364754,-1.82014073551245,-4.00799172079975,"0"
"171",-9.32633388023526,-1.89054147202823,-3.07332869978419,"0"
"172",-9.58044597156778,-1.94205254308542,-2.1079579943078,"0"
"173",-9.73883341362678,-1.97415926708933,-1.12152526935054,"0"
"174",-9.79991365144715,-1.98654084426678,-0.123886634628906,"0"
"175",-9.76307639148301,-1.9790735619914,0.874989834394473,"0"
"176",-9.62868969945917,-1.95183203087936,1.86512369422576,"0"
"177",-9.39809632277997,-1.90508843930465,2.83662185463226,"0"
"178",-9.07360027424117,-1.83930983378293,3.77977742712981,"0"
"179",-8.65844381109563,-1.75515345239704,4.68516671300377,"0"
"180",-8.15677503949062,-1.6534601578914,5.54374336179162,"0"
"181",-7.57360646796237,-1.53524603604936,6.34692875942635,"0"
"182",-6.91476492410769,-1.40169224329999,7.0866977429126,"0"
"183",-6.18683333484872,-1.25413320499342,7.7556587851025,"0"
"184",-5.39708495200314,-1.09404328226388,8.3471278483916,"0"
"185",-4.55341068035623,-0.92302204070058,8.85519516941319,"0"
"186",-3.66424023434866,-0.742778268017124,9.27478430744036,"0"
"187",-2.73845791115627,-0.555112900409492,9.60170286650366,"0"
"188",-1.78531382172943,-0.361901028196896,9.83268438442585,"0"
"189",-0.814331466742161,-0.165073160539133,9.96542097023218,"0"
"190",0,0,10,"0"
"191",0.953745057567946,0.295027919191783,9.95004165278026,"0"
"192",1.89796060978687,0.587108016938265,9.80066577841242,"0"
"193",2.82321236697518,0.873321925451609,9.55336489125606,"0"
"194",3.7202555194226,1.15080988996769,9.21060994002885,"0"
"195",4.58012710847292,1.41679934247038,8.77582561890373,"0"
"196",5.39423558144412,1.66863260427471,8.25335614909678,"0"
"197",6.15444663558273,1.90379344067373,7.64842187284488,"0"
"198",6.85316449332819,2.11993220232398,6.96706709347165,"0"
"199",7.48340779681131,2.31488930216502,6.21609968270664,"0"
"200",8.03887936327442,2.48671679329951,5.4030230586814,"0"
"201",8.51402910443992,2.63369783223462,4.53596121425577,"0"
"202",8.90410948115769,2.75436383301481,3.62357754476673,"0"
"203",9.20522293924701,2.84750914084714,2.67498828624587,"0"
"204",9.41436085256952,2.91220307860551,1.69967142900241,"0"
"205",9.52943358422711,2.9477992458488,0.707372016677029,"0"
"206",9.54929136552304,2.95394197744045,-0.291995223012888,"0"
"207",9.47373578407071,2.93056989723692,-1.28844494295525,"0"
"208",9.30352176626464,2.8779165313378,-2.27202094693087,"0"
"209",9.04035003430548,2.79650797477029,-3.23289566863504,"0"
"210",8.68685011314594,2.6871576349215,-4.16146836547142,"0"
"211",8.24655405714673,2.55095810424079,-5.04846104599858,"0"
"212",7.72386115895685,2.38927024341715,-5.88501117255346,"0"
"213",7.12399399323573,2.20370958410902,-6.66276021279824,"0"
"214",6.45294623441352,1.99613018708602,-7.37393715541246,"0"
"215",5.71742276987748,1.76860611706656,-8.01143615546934,"0"
"216",4.92477270695351,1.52341071934883,-8.56888753368947,"0"
"217",4.08291594305509,1.262993905296,-9.04072142017061,"0"
"218",3.20026403268623,0.989957673631728,-9.42222340668658,"0"
"219",2.28563614196942,0.707030112129028,-9.70958165149591,"0"
"220",1.34817093045291,0.417038139459019,-9.89992496600445,"0"
"221",0.397235240645367,0.122879259554014,-9.99135150273279,"0"
"222",-0.557669492378189,-0.172507389293971,-9.98294775794753,"0"
"223",-1.50700217617493,-0.466170401331493,-9.87479769908865,"0"
"224",-2.44127739237602,-0.755175592814358,-9.66798192579461,"0"
"225",-3.35116017185149,-1.03663531940168,-9.36456687290796,"0"
"226",-4.22755926663611,-1.30773732854362,-8.96758416334147,"0"
"227",-5.0617179866738,-1.56577285857925,-8.48100031710408,"0"
"228",-5.84530169377015,-1.80816370378764,-7.90967711914417,"0"
"229",-6.5704810785422,-2.03248797496724,-7.2593230420014,"0"
"230",-7.23001038828974,-2.23650429815216,-6.53643620863612,"0"
"231",-7.81729982416118,-2.41817420967999,-5.74823946533269,"0"
"232",-8.32648138424535,-2.5756825238468,-4.90260821340699,"0"
"233",-8.75246749470696,-2.70745546964279,-4.00799172079975,"0"
"234",-9.09100184314256,-2.81217641535189,-3.07332869978419,"0"
"235",-9.33870190624714,-2.88879902390073,-2.1079579943078,"0"
"236",-9.49309274686894,-2.93655770751275,-1.12152526935054,"0"
"237",-9.55263174276327,-2.95497527720823,-0.123886634628906,"0"
"238",-9.51672399996414,-2.9438677107188,0.874989834394473,"0"
"239",-9.38572829676809,-2.90334599117716,1.86512369422576,"0"
"240",-9.16095349894001,-2.83381499821026,2.83662185463226,"0"
"241",-8.84464548195914,-2.73596946251594,3.77977742712981,"0"
"242",-8.43996469097362,-2.61078702434342,4.68516671300377,"0"
"243",-7.9509545626773,-2.45951846523512,5.54374336179162,"0"
"244",-7.38250112462685,-2.2836752106309,6.34692875942635,"0"
"245",-6.74028417566955,-2.08501422820471,7.0866977429126,"0"
"246",-6.03072053527068,-1.86552047282437,7.7556587851025,"0"
"247",-5.26089992877456,-1.62738705353866,8.3471278483916,"0"
"248",-4.43851414921243,-1.37299332075662,8.85519516941319,"0"
"249",-3.57178020344909,-1.10488109256484,9.27478430744036,"0"
"250",-2.66935821056644,-0.825729257721277,9.60170286650366,"0"
"251",-1.74026487281631,-0.538327009084367,9.83268438442585,"0"
"252",-0.793783383712102,-0.245545974919938,9.96542097023218,"0"
"253",0,0,10,"0"
"254",0.919526659714317,0.388769636176167,9.95004165278026,"0"
"255",1.82986571299987,0.773654814657817,9.80066577841242,"0"
"256",2.72192135295431,1.15080988996769,9.55336489125606,"0"
"257",3.58678045449761,1.51646645326417,9.21060994002885,"0"
"258",4.41580163137156,1.86697098503681,8.77582561890373,"0"
"259",5.20070157801479,2.19882135986551,8.25335614909678,"0"
"260",5.93363783361388,2.50870183850014,7.64842187284488,"0"
"261",6.60728714137938,2.79351619763106,6.96706709347165,"0"
"262",7.21491862010698,3.05041866632893,6.21609968270664,"0"
"263",7.75046101691748,3.27684236004719,5.4030230586814,"0"
"264",8.20856336920873,3.47052492808393,4.53596121425577,"0"
"265",8.58464846970514,3.62953115824227,3.62357754476673,"0"
"266",8.87495860039976,3.75227231283095,2.67498828624587,"0"
"267",9.07659307843046,3.83752200280613,1.69967142900241,"0"
"268",9.18753723874425,3.8844284414454,0.707372016677029,"0"
"269",9.20668256396454,3.89252295511908,-0.291995223012888,"0"
"270",9.13383776033033,3.86172466612222,-1.28844494295525,"0"
"271",8.96973066904025,3.79234130077793,-2.27202094693087,"0"
"272",8.71600099390387,3.68506611473764,-3.23289566863504,"0"
"273",8.37518391796328,3.54097096619978,-4.16146836547142,"0"
"274",7.95068477278213,3.36149560625705,-5.04846104599858,"0"
"275",7.4467450134983,3.1484332933793,-5.88501117255346,"0"
"276",6.86839983960622,2.90391287576779,-6.66276021279824,"0"
"277",6.22142788490793,2.63037752060758,-7.37393715541246,"0"
"278",5.51229347931428,2.33056030274867,-8.01143615546934,"0"
"279",4.74808205939729,2.0074568967255,-8.56888753368947,"0"
"280",3.93642937305005,1.66429564496728,-9.04072142017061,"0"
"281",3.08544518561785,1.30450530126754,-9.42222340668658,"0"
"282",2.20363224980354,0.931680771809655,-9.70958165149591,"0"
"283",1.29980134897316,0.549547196052569,-9.89992496600445,"0"
"284",0.38298326272105,0.161922726368676,-9.99135150273279,"0"
"285",-0.537661465694739,-0.227319621672556,-9.98294775794753,"0"
"286",-1.45293405847256,-0.614290667195913,-9.87479769908865,"0"
"287",-2.35368941441426,-0.995123923430145,-9.66798192579461,"0"
"288",-3.23092748375342,-1.3660142303657,-9.36456687290796,"0"
"289",-4.07588319367754,-1.72325577465571,-8.96758416334147,"0"
"290",-4.8801140260383,-2.06327911687798,-8.48100031710408,"0"
"291",-5.6355843722021,-2.38268685619381,-7.90967711914417,"0"
"292",-6.33474582219538,-2.67828757605411,-7.2593230420014,"0"
"293",-6.97061258592184,-2.94712773177864,-6.53643620863612,"0"
"294",-7.53683129286795,-3.18652116139814,-5.74823946533269,"0"
"295",-8.02774447288092,-3.39407592489681,-4.90260821340699,"0"
"296",-8.43844708374037,-3.56771820368625,-4.00799172079975,"0"
"297",-8.76483552071885,-3.70571302151529,-3.07332869978419,"0"
"298",-9.00364861844371,-3.80668157977922,-2.1079579943078,"0"
"299",-9.15250023538363,-3.86961503401963,-1.12152526935054,"0"
"300",-9.20990309538594,-3.89388457396478,-0.123886634628906,"0"
"301",-9.17528364804835,-3.87924770639398,0.874989834394473,"0"
"302",-9.04898779944499,-3.8258506780497,1.86512369422576,"0"
"303",-8.83227745594726,-3.73422701438844,2.83662185463226,"0"
"304",-8.52731791567246,-3.60529218877075,3.77977742712981,"0"
"305",-8.13715623354081,-3.44033447535402,4.68516671300377,"0"
"306",-7.66569077610985,-3.24100207708292,5.54374336179162,"0"
"307",-7.11763227038448,-3.00928665739046,6.34692875942635,"0"
"308",-6.49845673578984,-2.74750344015528,7.0866977429126,"0"
"309",-5.81435076959539,-2.45826807674994,7.7556587851025,"0"
"310",-5.07214973247998,-2.14447051131712,8.3471278483916,"0"
"311",-4.27926945186741,-1.80924610540291,8.85519516941319,"0"
"312",-3.44363212543021,-1.45594431046077,9.27478430744036,"0"
"313",-2.57358716510914,-1.08809520123971,9.60170286650366,"0"
"314",-1.67782777254911,-0.709374204444317,9.83268438442585,"0"
"315",-0.765304079501893,-0.323565375086052,9.96542097023218,"0"
"316",0,0,10,"0"
"317",0.876120655431924,0.478626895466034,9.95004165278026,"0"
"318",1.74348740288176,0.952471509205588,9.80066577841242,"0"
"319",2.59343380052231,1.41679934247038,9.55336489125606,"0"
"320",3.41746746490328,1.86697098503681,9.21060994002885,"0"
"321",4.20735492403948,2.2984884706593,8.77582561890373,"0"
"322",4.95520388354132,2.70704021926224,8.25335614909678,"0"
"323",5.65354208381144,3.08854411682284,7.64842187284488,"0"
"324",6.29539196039266,3.43918830250509,6.96706709347165,"0"
"325",6.87434036148555,3.75546925551322,6.21609968270664,"0"
"326",7.38460262604129,4.03422680111335,5.4030230586814,"0"
"327",7.8210803821827,4.27267568605484,4.53596121425577,"0"
"328",8.1794124884508,4.46843340790007,3.62357754476673,"0"
"329",8.45601860888859,4.61954402020126,2.67498828624587,"0"
"330",8.64813498657449,4.72449767567084,1.69967142900241,"0"
"331",8.75384205816789,4.78224571207641,0.707372016677029,"0"
"332",8.77208363355155,4.79221113012717,-0.291995223012888,"0"
"333",8.70267744893408,4.7542943586601,-1.28844494295525,"0"
"334",8.54631698796957,4.66887424952206,-2.27202094693087,"0"
"335",8.30456455269806,4.53680429220743,-3.23289566863504,"0"
"336",7.97983565354006,4.35940408607318,-4.16146836547142,"0"
"337",7.57537487431485,4.13844615533829,-5.04846104599858,"0"
"338",7.09522345343149,3.87613823860768,-5.88501117255346,"0"
"339",6.5441789051705,3.57510122987785,-6.66276021279824,"0"
"340",5.92774708450698,3.23834299143043,-7.37393715541246,"0"
"341",5.25208717442775,2.86922830026652,-8.01143615546934,"0"
"342",4.52395014541082,2.47144522836711,-8.56888753368947,"0"
"343",3.75061130196005,2.04896829269704,-9.04072142017061,"0"
"344",2.93979759016736,1.6060187431452,-9.42222340668658,"0"
"345",2.09961039262159,1.14702238519108,-9.70958165149591,"0"
"346",1.23844458207168,0.676565358719313,-9.89992496600445,"0"
"347",0.364904642633058,0.199348314825998,-9.99135150273279,"0"
"348",-0.512281303373318,-0.279860551533266,-9.98294775794753,"0"
"349",-1.38434870393407,-0.756273143771209,-9.87479769908865,"0"
"350",-2.24258414984996,-1.22512930474725,-9.66798192579461,"0"
"351",-3.07841243624031,-1.68174437868417,-9.36456687290796,"0"
"352",-3.8834822431556,-2.12155601870005,-8.96758416334147,"0"
"353",-4.64974957920584,-2.54016977227027,-8.48100031710408,"0"
"354",-5.36955815446352,-2.93340298914445,-7.90967711914417,"0"
"355",-6.03571587958174,-3.29732661300521,-7.2593230420014,"0"
"356",-6.64156672677358,-3.62830443930008,-6.53643620863612,"0"
"357",-7.18105723464159,-3.92302944699546,-5.74823946533269,"0"
"358",-7.64879699236297,-4.17855684123759,-4.90260821340699,"0"
"359",-8.0401124988928,-4.39233347676932,-4.00799172079975,"0"
"360",-8.35109385904153,-4.56222336811358,-3.07332869978419,"0"
"361",-8.57863384985533,-4.68652903163419,-2.1079579943078,"0"
"362",-8.72045896696071,-4.76400844623125,-1.12152526935054,"0"
"363",-8.77515214066871,-4.79388746320538,-0.123886634628906,"0"
"364",-8.74216689486678,-4.77586754129568,0.874989834394473,"0"
"365",-8.62183280722752,-4.71012872960527,1.86512369422576,"0"
"366",-8.41535221617744,-4.5973278686102,2.83662185463226,"0"
"367",-8.12478820752893,-4.43859202722652,3.77977742712981,"0"
"368",-7.75304400080869,-4.23550724151025,4.68516671300377,"0"
"369",-7.30383394124799,-3.99010266750936,5.54374336179162,"0"
"370",-6.78164638727284,-3.7048303066073,6.34692875942635,"0"
"371",-6.19169886431032,-3.3825405059357,7.0866977429126,"0"
"372",-5.53988593299914,-3.02645347864802,7.7556587851025,"0"
"373",-4.83272029268825,-2.6401271286142,8.3471278483916,"0"
"374",-4.07726770869775,-2.22742150102127,8.85519516941319,"0"
"375",-3.28107641352747,-1.79246021407779,9.27478430744036,"0"
"376",-2.45210168741288,-1.33958925718382,9.60170286650366,"0"
"377",-1.59862637179471,-0.873333567241396,9.83268438442585,"0"
"378",-0.729178109905196,-0.398351816980798,9.96542097023218,"0"
"379",0,0,10,"0"
"380",0.82396074316744,0.563701873029422,9.95004165278026,"0"
"381",1.63968874295436,1.1217714232786,9.80066577841242,"0"
"382",2.43903351483072,1.66863260427471,9.55336489125606,"0"
"383",3.21400827006418,2.19882135986551,9.21060994002885,"0"
"384",3.95686971707304,2.70704021926224,8.77582561890373,"0"
"385",4.66019542983613,3.18821122761663,8.25335614909678,"0"
"386",5.31695801032011,3.63752668326719,7.64842187284488,"0"
"387",5.92059530391761,4.050497174705,6.96706709347165,"0"
"388",6.46507596632697,4.42299643728952,6.21609968270664,"0"
"389",6.94495972675078,4.75130258152087,5.4030230586814,"0"
"390",7.35545174528336,5.03213528092949,4.53596121425577,"0"
"391",7.69245052136615,5.26268854801383,3.62357754476673,"0"
"392",7.95258887462553,5.44065877073996,2.67498828624587,"0"
"393",8.13326758862602,5.56426772947154,1.69967142900241,"0"
"394",8.23268138138178,5.63228036435261,0.707372016677029,"0"
"395",8.24983694313743,5.64401711561743,-0.291995223012888,"0"
"396",8.18456286119078,5.59936071352701,-1.28844494295525,"0"
"397",8.03751133259188,5.4987573500896,-2.27202094693087,"0"
"398",7.81015164760575,5.34321222085761,-3.23289566863504,"0"
"399",7.50475550904962,5.13427948134594,-4.16146836547142,"0"
"400",7.12437433418942,4.87404671842382,-5.04846104599858,"0"
"401",6.67280876598705,4.56511409183685,-5.88501117255346,"0"
"402",6.15457069833225,4.21056835427033,-6.66276021279824,"0"
"403",5.57483819469031,3.81395200953679,-7.37393715541246,"0"
"404",4.93940375060352,3.37922791704888,-8.01143615546934,"0"
"405",4.25461641699051,2.91073969623805,-8.56888753368947,"0"
"406",3.52731836252813,2.41316832654504,-9.04072142017061,"0"
"407",2.76477650896379,1.89148537662058,-9.42222340668658,"0"
"408",1.9746099224355,1.35090333005486,-9.70958165149591,"0"
"409",1.16471368628149,0.796823503964508,-9.89992496600445,"0"
"410",0.343180015977316,0.234782080817372,-9.99135150273279,"0"
"411",-0.481782595606276,-0.329605207272654,-9.98294775794753,"0"
"412",-1.30193139475072,-0.890699189084607,-9.87479769908865,"0"
"413",-2.10907172576012,-1.44289359902523,-9.66798192579461,"0"
"414",-2.89513890925214,-1.98067109308161,-9.36456687290796,"0"
"415",-3.6522788217686,-2.49865837629873,-8.96758416334147,"0"
"416",-4.37292637158082,-2.99167989096652,-8.48100031710408,"0"
"417",-5.04988108658548,-3.45480952908167,-7.90967711914417,"0"
"418",-5.67637905904173,-3.88341985239043,-7.2593230420014,"0"
"419",-6.24616052830148,-4.27322832822203,-6.53643620863612,"0"
"420",-6.75353242626861,-4.62034011913953,-5.74823946533269,"0"
"421",-7.19342526065346,-4.92128699886797,-4.90260821340699,"0"
"422",-7.56144376766413,-5.17306200566492,-4.00799172079975,"0"
"423",-7.85391082802929,-5.37314948688822,-3.07332869978419,"0"
"424",-8.06790420755853,-5.5195502345656,-2.1079579943078,"0"
"425",-8.20128575514041,-5.61080146081995,-1.12152526935054,"0"
"426",-8.25272276644156,-5.64599141356215,-0.123886634628906,"0"
"427",-8.22170129984787,-5.62476848641667,0.874989834394473,"0"
"428",-8.10853131159923,-5.54734473185618,1.86512369422576,"0"
"429",-7.91434355880918,-5.41449374244335,2.83662185463226,"0"
"430",-7.64107830131367,-5.2275429213497,3.77977742712981,"0"
"431",-7.29146591523611,-4.98836021938187,4.68516671300377,"0"
"432",-6.86899961197168,-4.69933547103463,5.54374336179162,"0"
"433",-6.37790053517383,-4.3633565160546,6.34692875942635,"0"
"434",-5.82307558448214,-3.98378034510005,7.0866977429126,"0"
"435",-5.21006838740317,-3.56439955779995,7.7556587851025,"0"
"436",-4.54500390921691,-3.10940446835217,8.3471278483916,"0"
"437",-3.83452725434829,-2.62334123728908,8.85519516941319,"0"
"438",-3.08573727068042,-2.11106644774431,9.27478430744036,"0"
"439",-2.30611562021305,-1.57769858007948,9.60170286650366,"0"
"440",-1.50345202476896,-1.02856686972029,9.83268438442585,"0"
"441",-0.685766433668563,-0.469158059197876,9.96542097023218,"0"
"442",0,0,10,"0"
"443",0.763568087522437,0.643144527812564,9.95004165278026,"0"
"444",1.5195068551164,1.27986296809854,9.80066577841242,"0"
"445",2.26026321249623,1.90379344067373,9.55336489125606,"0"
"446",2.97843576700048,2.50870183850014,9.21060994002885,"0"
